customer_id,tenure_days,avg_monthly_spend,logins_30d,support_tickets_30d,churned,risk_score,risk_tier
CUST-0404,447,372.78023010959976,28,3,0,0.3239333333333333,Low
CUST-0405,523,464.7886032674823,4,3,1,0.7087333333333333,High
CUST-0406,543,133.99686069144985,15,3,0,0.5214,Medium
CUST-0407,960,400.35232843156064,14,4,0,0.5146666666666666,Medium
CUST-0408,779,146.59512572428775,7,4,0,0.6675333333333333,Medium
CUST-0409,346,152.45920107608663,25,1,0,0.27413333333333334,Low
CUST-0410,658,378.1385143414451,25,1,0,0.21173333333333333,Low
CUST-0411,987,458.29378088456167,11,0,0,0.31926666666666664,Low
CUST-0412,891,381.20967343378567,4,0,1,0.45513333333333333,Medium
CUST-0413,482,479.5096383358209,8,4,0,0.7102666666666667,High
CUST-0414,522,239.47618875463155,20,0,0,0.2622666666666667,Low
CUST-0415,64,312.5765457696573,24,3,0,0.46719999999999995,Medium
CUST-0416,736,145.70052633899098,9,4,0,0.6427999999999999,Medium
CUST-0417,787,238.80831868266336,10,0,0,0.37593333333333334,Low
CUST-0418,775,478.0483742853349,11,1,0,0.42166666666666663,Medium
CUST-0419,113,121.12810643471605,17,1,0,0.4540666666666667,Medium
CUST-0420,85,434.2808564884024,14,2,0,0.5696666666666667,Medium
CUST-0421,537,79.40331740548447,12,4,0,0.6326,Medium
CUST-0422,715,473.9308466180736,16,1,0,0.35033333333333333,Low
CUST-0423,455,291.4679920889494,26,1,0,0.23566666666666664,Low
CUST-0424,677,369.4462090862513,1,1,1,0.6079333333333333,Medium
CUST-0425,42,438.1109453965625,12,2,0,0.6115999999999999,Medium
CUST-0426,919,345.6727190326964,30,3,0,0.19619999999999999,Low
CUST-0427,383,193.79403100022188,1,0,1,0.6067333333333333,Medium
CUST-0428,240,450.9716007290381,11,2,0,0.5886666666666667,Medium
CUST-0429,60,80.03689668341315,25,1,0,0.3313333333333333,Low
CUST-0430,235,385.50371285084447,23,1,0,0.32966666666666666,Low
CUST-0431,245,444.3610376802486,2,4,1,0.8576666666666667,High
CUST-0432,162,207.82678054443767,16,2,0,0.5209333333333334,Medium
CUST-0433,494,380.0443247741214,8,2,0,0.5878666666666668,Medium
CUST-0434,711,202.31250079702536,23,0,0,0.17446666666666666,Low
CUST-0435,619,278.1576203577433,23,3,1,0.3728666666666666,Low
CUST-0436,519,443.7544296935526,19,3,0,0.45953333333333335,Medium
CUST-0437,363,312.9709605164743,0,4,1,0.8674,High
CUST-0438,509,233.77792908444343,18,0,0,0.2982,Low
CUST-0439,401,417.5277619061387,8,4,0,0.7264666666666667,High
CUST-0440,466,312.4440356904886,21,1,0,0.3168,Low
CUST-0441,902,186.72112212292544,20,1,0,0.2462666666666667,Low
CUST-0442,233,228.33456124385864,5,4,0,0.8100666666666667,High
CUST-0443,250,367.8537713568856,22,2,0,0.4033333333333334,Medium
CUST-0444,580,396.7718815573006,17,2,0,0.4206666666666667,Medium
CUST-0445,622,341.1850541973108,10,2,0,0.5289333333333334,Medium
CUST-0446,888,189.24923348603332,17,0,0,0.23906666666666668,Low
CUST-0447,710,295.2134815030755,28,4,0,0.3313333333333333,Low
CUST-0448,422,196.07442629803464,16,2,0,0.46893333333333337,Medium
CUST-0449,143,138.11743288909992,0,4,1,0.9114,High
CUST-0450,252,213.71933761136367,18,1,0,0.4096,Medium
CUST-0451,448,242.2501934078495,17,4,0,0.5670666666666667,Medium
CUST-0452,245,65.17713898646055,16,0,0,0.38433333333333336,Low
CUST-0453,931,342.3940978899445,17,3,0,0.41046666666666665,Medium
CUST-0454,648,224.0213880348756,22,4,0,0.44373333333333337,Medium
CUST-0455,512,98.25227482232012,11,1,0,0.47426666666666667,Medium
CUST-0456,806,437.3105659366467,29,1,0,0.11546666666666666,Low
CUST-0457,854,139.2080523720967,17,3,0,0.42586666666666667,Medium
CUST-0458,622,377.8724864794787,19,1,0,0.31893333333333335,Low
CUST-0459,389,233.0862975261448,30,0,0,0.1222,Low
CUST-0460,587,419.075859213962,25,3,0,0.3459333333333333,Low
CUST-0461,571,299.4703642101266,0,3,1,0.7657999999999999,High
CUST-0462,790,220.0962714215807,22,2,0,0.29533333333333334,Low
CUST-0463,926,335.68707763382986,1,3,1,0.6781333333333334,Medium
CUST-0464,600,123.51487925670992,23,2,0,0.31666666666666665,Low
CUST-0465,230,82.99026390022142,10,0,0,0.4873333333333334,Medium
CUST-0466,668,107.52182663113769,25,4,1,0.3897333333333333,Low
CUST-0467,999,74.71856122846901,14,4,0,0.5068666666666666,Medium
CUST-0468,857,310.2292224415981,21,3,0,0.35860000000000003,Low
CUST-0469,310,95.42709534774,13,1,0,0.4813333333333333,Medium
CUST-0470,912,309.47776828690786,2,4,1,0.7242666666666666,High
CUST-0471,430,137.4638039471449,5,0,0,0.5306666666666667,Medium
CUST-0472,107,365.8040866585724,28,4,0,0.4519333333333333,Medium
CUST-0473,833,435.7475777107648,9,4,0,0.6234,Medium
CUST-0474,543,58.98965383632272,6,4,0,0.7314,High
CUST-0475,236,378.2163895644828,14,4,0,0.6594666666666666,Medium
CUST-0476,234,270.3660924409522,5,0,0,0.5698666666666667,Medium
CUST-0477,924,259.566323780882,20,0,0,0.18186666666666668,Low
CUST-0478,462,177.06921236145217,1,3,1,0.7709333333333334,High
CUST-0479,496,484.59947768256654,10,1,0,0.49413333333333337,Medium
CUST-0480,328,314.3928180853336,2,4,1,0.8410666666666666,High
CUST-0481,381,176.4541894252246,12,1,0,0.4838,Medium
CUST-0482,417,305.64417323294305,23,3,1,0.4132666666666666,Medium
CUST-0483,475,499.2613474723229,28,1,0,0.19833333333333333,Low
CUST-0484,906,297.42254513150925,6,0,0,0.4188,Medium
CUST-0485,846,101.37226025042573,29,2,0,0.16746666666666665,Low
CUST-0486,101,466.46282088659785,28,3,0,0.39313333333333333,Low
CUST-0487,251,70.43724937545328,26,2,0,0.3364666666666667,Low
CUST-0488,430,220.5436074539932,5,0,0,0.5306666666666667,Medium
CUST-0489,550,131.83462283031076,27,3,0,0.31999999999999995,Low
CUST-0490,269,385.7801564034049,6,3,0,0.7262000000000001,High
CUST-0491,302,325.779574560684,0,1,1,0.6996,Medium
CUST-0492,284,153.52657086543962,24,3,0,0.42319999999999997,Medium
CUST-0493,793,106.69528813567156,19,4,0,0.46473333333333333,Medium
CUST-0494,912,362.4671320759052,27,3,0,0.2476,Low
CUST-0495,172,296.8381250189086,26,0,0,0.23226666666666668,Low
CUST-0496,652,260.3151734517394,0,2,0,0.6896,Medium
CUST-0497,284,99.55478790489332,5,2,0,0.6798666666666666,Medium
CUST-0498,374,408.7349652317778,15,1,0,0.43520000000000003,Medium
CUST-0499,698,442.7106481072695,22,1,0,0.25373333333333337,Low
CUST-0500,915,242.27881168846136,25,1,0,0.1603333333333333,Low
CUST-0501,404,367.098654249755,23,2,0,0.35586666666666666,Low
CUST-0502,761,349.0519271309472,26,2,0,0.23446666666666666,Low
CUST-0503,969,175.39159962083704,15,2,0,0.3762,Low
CUST-0504,340,390.3757787969685,3,4,1,0.822,High
CUST-0505,559,91.60130203939624,11,4,0,0.6448666666666667,Medium
CUST-0506,623,486.8690379896379,29,4,0,0.3320666666666667,Low
CUST-0507,795,226.31246535767505,22,1,0,0.23433333333333334,Low
CUST-0508,370,85.08181992660491,23,2,0,0.36266666666666664,Low
CUST-0509,867,140.05924149839996,15,1,0,0.3366,Low
CUST-0510,83,202.60546065628455,25,2,0,0.3867333333333333,Low
CUST-0511,832,381.8903188266899,25,0,0,0.11693333333333333,Low
CUST-0512,145,493.8648382357572,0,4,1,0.911,High
CUST-0513,508,479.09806480573127,21,4,0,0.4884,Medium
CUST-0514,896,134.30691354244888,25,3,0,0.2841333333333333,Low
CUST-0515,46,271.1566061953797,20,1,0,0.41746666666666665,Medium
CUST-0516,836,463.5504843965867,13,0,0,0.3161333333333333,Low
CUST-0517,748,174.596415840573,17,2,0,0.38706666666666667,Low
CUST-0518,120,459.1073508224522,9,2,0,0.646,Medium
CUST-0519,717,432.1271859150753,13,3,0,0.5199333333333334,Medium
CUST-0520,316,436.89278317444223,11,3,0,0.6334666666666666,Medium
CUST-0521,493,282.26756120748223,21,1,0,0.3114,Low
CUST-0522,907,71.60139401360013,17,2,0,0.3552666666666667,Low
CUST-0523,111,151.22437930401475,8,0,0,0.5444666666666667,Medium
CUST-0524,704,129.46525390551787,14,4,0,0.5658666666666666,Medium
CUST-0525,268,490.9791847952434,19,4,0,0.5697333333333333,Medium
CUST-0526,214,131.5146418517665,8,3,0,0.7038666666666666,High
CUST-0527,250,364.34008534466966,21,3,0,0.48000000000000004,Medium
CUST-0528,404,240.97357649192384,8,3,0,0.6658666666666666,Medium
CUST-0529,100,317.97543561030943,20,1,0,0.40666666666666673,Medium
CUST-0530,803,95.4437613204203,1,2,1,0.6427333333333333,Medium
CUST-0531,924,411.2770177917968,24,0,0,0.11519999999999997,Low
CUST-0532,304,255.45057361935477,28,0,0,0.17253333333333332,Low
CUST-0533,302,248.200791371976,23,0,0,0.25626666666666664,Low
CUST-0534,656,281.61373126811395,20,3,1,0.41546666666666665,Medium
CUST-0535,912,449.0837638688269,15,4,0,0.5075999999999999,Medium
CUST-0536,229,255.97533152941517,10,1,0,0.5475333333333334,Medium
CUST-0537,948,420.3214562639194,3,2,1,0.5804,Medium
CUST-0538,611,151.671480859832,14,3,0,0.5244666666666666,Medium
CUST-0539,456,360.5274673106061,15,3,0,0.5388,Medium
CUST-0540,466,496.7720511065731,23,4,1,0.46346666666666664,Medium
CUST-0541,536,114.1883695067461,21,0,0,0.24280000000000002,Low
CUST-0542,514,109.4734582908423,19,3,0,0.46053333333333335,Medium
CUST-0543,843,190.24245901908105,23,1,0,0.20806666666666665,Low
CUST-0544,622,435.6390008598453,18,3,0,0.4556,Medium
CUST-0545,485,410.51516640385023,20,3,0,0.44966666666666666,Medium
CUST-0546,932,52.94654978860236,10,3,0,0.5269333333333334,Medium
CUST-0547,386,190.89298596337963,4,4,1,0.7961333333333334,High
CUST-0548,479,168.72104876790715,12,4,0,0.6442000000000001,Medium
CUST-0549,182,469.2583295335777,23,3,1,0.46026666666666666,Medium
CUST-0550,377,357.9015821550326,8,2,0,0.6112666666666667,Medium
CUST-0551,537,477.78964018646985,19,3,0,0.45593333333333336,Medium
CUST-0552,929,304.5540483252054,17,3,0,0.41086666666666666,Medium
CUST-0553,795,438.28774758287,25,1,0,0.1843333333333333,Low
CUST-0554,235,492.6261643479221,29,3,0,0.3496666666666667,Low
CUST-0555,838,266.0091237241995,26,2,0,0.21906666666666666,Low
CUST-0556,363,252.74571539875976,29,3,1,0.32406666666666667,Low
CUST-0557,564,86.55680307303355,18,3,0,0.4672,Medium
CUST-0558,420,85.84848624785346,16,3,0,0.5293333333333333,Medium
CUST-0559,903,454.8387434965476,0,3,1,0.6993999999999999,Medium
CUST-0560,945,462.566585891245,16,4,1,0.48433333333333334,Medium
CUST-0561,458,245.4227125240377,3,2,1,0.6784000000000001,Medium
CUST-0562,791,354.037853035137,26,2,0,0.22846666666666665,Low
CUST-0563,927,64.22278868407574,26,2,0,0.20126666666666665,Low
CUST-0564,643,235.93007772981653,9,1,0,0.4814,Medium
CUST-0565,701,180.87096701129897,8,2,0,0.5464666666666667,Medium
CUST-0566,976,383.08620229486434,18,3,0,0.38480000000000003,Low
CUST-0567,698,381.2093280824595,9,2,0,0.5304,Medium
CUST-0568,542,409.69393246328417,8,1,0,0.5182666666666667,Medium
CUST-0569,665,339.6225453269326,13,3,1,0.5303333333333333,Medium
CUST-0570,980,123.846634655408,19,1,0,0.24733333333333335,Low
CUST-0571,498,316.9700838456507,17,2,0,0.43706666666666666,Medium
CUST-0572,383,122.22605463504334,11,4,0,0.6800666666666666,Medium
CUST-0573,241,279.21489586411394,21,3,0,0.4818,Medium
CUST-0574,677,486.6122547012634,16,0,0,0.29793333333333333,Low
CUST-0575,552,146.38109735096072,16,0,0,0.32293333333333335,Low
CUST-0576,127,86.82390053481944,23,0,0,0.2912666666666667,Low
CUST-0577,812,123.06223211059896,21,3,0,0.36760000000000004,Low
CUST-0578,529,324.61469464473123,17,0,0,0.3108666666666667,Low
CUST-0579,578,88.33256155198083,18,3,0,0.46440000000000003,Medium
CUST-0580,113,425.54890286190886,25,0,0,0.2607333333333333,Low
CUST-0581,986,288.3300428082722,23,2,0,0.23946666666666663,Low
CUST-0582,388,265.98205905448924,6,4,0,0.7624,High
CUST-0583,663,449.5434437168723,1,3,1,0.7307333333333333,High
CUST-0584,368,137.59999265577082,4,0,1,0.5597333333333334,Medium
CUST-0585,127,268.9007053379652,25,0,0,0.25793333333333335,Low
CUST-0586,77,162.26678878264806,4,0,1,0.6179333333333333,Medium
CUST-0587,975,162.5929148879648,3,3,1,0.635,Medium
CUST-0588,776,476.3029761911691,18,1,0,0.3048,Low
CUST-0589,654,495.7393588561055,7,0,0,0.4525333333333333,Medium
CUST-0590,698,355.68436523895554,28,2,0,0.21373333333333333,Low
CUST-0591,946,229.4391823009001,30,1,0,0.0708,Low
CUST-0592,438,478.0739122336804,11,2,0,0.5490666666666667,Medium
CUST-0593,415,232.6939087557591,8,4,0,0.7236666666666667,High
CUST-0594,591,407.80068865997765,7,2,0,0.5851333333333333,Medium
CUST-0595,395,80.76984173034242,0,2,1,0.741,High
CUST-0596,778,365.139673570773,5,2,0,0.5810666666666666,Medium
CUST-0597,766,443.8307266104568,21,0,0,0.19680000000000003,Low
CUST-0598,589,262.41609229322114,10,1,0,0.47553333333333336,Medium
CUST-0599,446,316.58338811775747,0,3,1,0.7908,High
CUST-0600,961,153.6504131182794,27,3,0,0.23779999999999998,Low
CUST-0601,324,361.7451233189219,27,0,0,0.18519999999999998,Low
CUST-0602,286,393.4960158376984,2,3,1,0.7894666666666668,High
CUST-0603,226,261.88606715386965,22,4,0,0.5281333333333333,Medium
CUST-0604,252,416.95081389514695,22,0,0,0.28293333333333337,Low
CUST-0605,431,107.86507581472485,9,4,1,0.7038,High
CUST-0606,888,189.8149609233875,28,0,0,0.05573333333333333,Low
CUST-0607,648,449.2435356275267,21,4,0,0.46040000000000003,Medium
CUST-0608,634,460.69335939855296,28,0,0,0.10653333333333333,Low
CUST-0609,321,318.06387135058225,4,1,1,0.6291333333333333,Medium
CUST-0610,219,426.2801532934548,17,0,0,0.3728666666666667,Low
CUST-0611,486,270.5928200258146,15,2,0,0.4728,Medium
CUST-0612,560,390.2030867987825,24,4,0,0.42799999999999994,Medium
CUST-0613,490,462.5635039754635,15,1,0,0.41200000000000003,Medium
CUST-0614,675,370.956501901541,17,0,0,0.2816666666666667,Low
CUST-0615,427,474.1574876037541,25,4,0,0.4379333333333333,Medium
CUST-0616,793,100.0377641950626,19,2,0,0.34473333333333334,Low
CUST-0617,553,88.93393086662394,24,1,0,0.24939999999999996,Low
CUST-0618,405,287.6612140627773,30,1,0,0.179,Low
CUST-0619,555,357.7577984721424,13,2,0,0.4923333333333333,Medium
CUST-0620,387,92.8354384712072,3,2,0,0.6926000000000001,Medium
CUST-0621,938,90.04590726734455,15,4,0,0.5024,Medium
CUST-0622,282,329.1274847559487,17,2,0,0.4802666666666667,Medium
CUST-0623,692,119.21919953730766,24,1,0,0.2216,Low
CUST-0624,59,423.7861658779304,4,3,1,0.8015333333333333,High
CUST-0625,786,295.24367502003304,13,3,0,0.5061333333333333,Medium
CUST-0626,225,349.51992325558365,29,0,0,0.1716666666666667,Low
CUST-0627,907,344.897392584194,28,0,0,0.05193333333333332,Low
CUST-0628,918,134.27731619349038,14,3,0,0.4630666666666666,Medium
CUST-0629,766,137.32254386760792,18,4,0,0.4868,Medium
CUST-0630,280,402.62138270386095,24,0,0,0.24399999999999997,Low
CUST-0631,430,253.16404774471815,11,0,0,0.43066666666666664,Medium
CUST-0632,874,68.95729813811644,9,1,0,0.4352,Medium
CUST-0633,939,199.80277389880857,28,4,0,0.2855333333333333,Low
CUST-0634,144,163.5612819893228,17,3,0,0.5678666666666667,Medium
CUST-0635,767,139.96040110485376,29,4,1,0.3032666666666667,Low
CUST-0636,826,96.51005121174384,19,4,0,0.45813333333333334,Medium
CUST-0637,895,499.4756173767626,21,3,1,0.35100000000000003,Low
CUST-0638,256,300.27832660206553,10,0,0,0.4821333333333334,Medium
CUST-0639,135,145.7062458078046,9,0,0,0.523,Medium
CUST-0640,243,53.1576537326022,13,1,0,0.49473333333333336,Medium
CUST-0641,713,102.66132827553398,11,4,0,0.6140666666666666,Medium
CUST-0642,732,88.02237439451903,19,2,0,0.3569333333333333,Low
CUST-0643,627,205.4614627845961,24,4,1,0.41459999999999997,Medium
CUST-0644,592,83.2634723664383,8,3,0,0.6282666666666666,Medium
CUST-0645,361,124.70081284905328,17,1,0,0.40446666666666664,Medium
CUST-0646,960,287.97692762002055,25,3,0,0.2713333333333333,Low
CUST-0647,991,224.23322419273592,10,1,0,0.3951333333333334,Low
CUST-0648,751,71.27333149288935,24,0,0,0.1498,Low
CUST-0649,239,445.2543535324216,20,3,0,0.4988666666666667,Medium
CUST-0650,959,413.0070742179798,27,4,0,0.29819999999999997,Low
CUST-0651,711,338.7449093232815,9,2,0,0.5277999999999999,Medium
CUST-0652,462,460.6588852727088,8,0,0,0.4742666666666667,Medium
CUST-0653,333,152.65270742297605,3,0,1,0.5834,Medium
CUST-0654,907,95.298184764994,28,1,0,0.11193333333333332,Low
CUST-0655,111,229.5369621167046,18,1,0,0.4378,Medium
CUST-0656,657,83.455449376752,3,0,1,0.5186,Medium
CUST-0657,440,181.85545846230107,2,3,1,0.7586666666666667,High
CUST-0658,957,400.3624590206377,20,3,0,0.3552666666666667,Low
CUST-0659,508,400.1159635965023,28,0,0,0.1317333333333333,Low
CUST-0660,535,119.90564007680268,18,1,0,0.353,Low
CUST-0661,444,172.0013345697958,30,1,0,0.17120000000000002,Low
CUST-0662,472,280.65902600766105,27,1,0,0.2156,Low
CUST-0663,390,77.31128506071815,23,3,0,0.41866666666666663,Medium
CUST-0664,262,190.3502694943364,22,2,0,0.40093333333333336,Medium
CUST-0665,873,246.7577328394221,17,0,0,0.24206666666666668,Low
CUST-0666,747,139.42329941085586,24,3,1,0.3306,Low
CUST-0667,912,329.48797791892247,30,2,0,0.1376,Low
CUST-0668,445,271.74334647073965,19,0,0,0.29433333333333334,Low
CUST-0669,75,358.3317888883517,3,3,1,0.8150000000000001,High
CUST-0670,361,307.3405024045149,2,2,1,0.7144666666666667,High
CUST-0671,976,347.66064323426235,21,2,0,0.27480000000000004,Low
CUST-0672,277,381.774731182534,9,4,0,0.7345999999999999,High
CUST-0673,475,101.18005207086291,15,4,1,0.595,Medium
CUST-0674,382,329.3316004330589,1,1,1,0.6669333333333334,Medium
CUST-0675,987,296.66723143490776,15,4,0,0.4926,Medium
CUST-0676,301,493.9956673547133,5,2,0,0.6764666666666667,Medium
CUST-0677,328,353.8832728514687,16,1,0,0.4277333333333333,Medium
CUST-0678,33,406.9451110957046,14,1,0,0.5200666666666667,Medium
CUST-0679,379,125.3280274692566,4,0,1,0.5575333333333333,Medium
CUST-0680,348,232.58663698195696,16,0,0,0.36373333333333335,Low
CUST-0681,83,240.54611649405336,21,2,0,0.4534,Medium
CUST-0682,83,499.88223030181047,26,3,0,0.43006666666666665,Medium
CUST-0683,341,320.6148487478658,24,2,0,0.3518,Low
CUST-0684,330,129.09395401488882,29,0,0,0.15066666666666664,Low
CUST-0685,804,57.53328486212763,24,4,0,0.3792,Low
CUST-0686,719,379.4121523462015,1,3,1,0.7195333333333334,High
CUST-0687,925,125.54512333506376,25,2,0,0.2183333333333333,Low
CUST-0688,776,206.7947723468169,4,0,1,0.47813333333333335,Medium
CUST-0689,859,208.7587645317689,13,3,0,0.4915333333333333,Medium
CUST-0690,417,201.51660407446963,18,0,0,0.3166,Low
CUST-0691,879,57.3275491565196,15,3,1,0.4542,Medium
CUST-0692,700,372.471348413865,30,1,0,0.12000000000000001,Low
CUST-0693,966,188.78006771102852,19,0,0,0.19013333333333335,Low
CUST-0694,78,442.0891387188413,30,3,0,0.3644,Low
CUST-0695,266,495.4965392750539,1,4,1,0.8701333333333334,High
CUST-0696,143,81.88830243367272,24,1,0,0.3314,Low
CUST-0697,505,301.6327166206981,0,0,1,0.599,Medium
CUST-0698,710,134.5692852518867,7,3,1,0.6213333333333333,Medium
CUST-0699,972,458.7621774291301,10,2,0,0.45893333333333336,Medium
CUST-0700,133,177.39487161431595,19,4,0,0.5967333333333333,Medium
CUST-0701,794,58.010252807407575,28,2,0,0.1945333333333333,Low
CUST-0702,542,414.16583704097513,8,0,0,0.4582666666666667,Medium
CUST-0703,462,348.66705239039885,23,0,0,0.22426666666666667,Low
CUST-0704,80,347.82698976519725,25,1,0,0.32733333333333337,Low
CUST-0705,956,327.4709329957394,24,3,0,0.2888,Low
CUST-0706,201,60.262179375533705,30,4,1,0.3998,Low
CUST-0707,654,151.56351230873952,24,1,0,0.22919999999999996,Low
CUST-0708,786,181.82762725573528,8,0,0,0.4094666666666667,Medium
CUST-0709,985,136.9720739345285,13,3,0,0.4663333333333333,Medium
CUST-0710,86,360.328274120948,26,3,0,0.42946666666666666,Medium
CUST-0711,424,129.23836574059527,4,2,1,0.6685333333333334,Medium
CUST-0712,686,326.3199807389268,1,1,1,0.6061333333333333,Medium
CUST-0713,112,377.74526284611056,28,0,0,0.21093333333333333,Low
CUST-0714,170,277.1141888216629,1,4,1,0.8893333333333334,High
CUST-0715,230,67.13771938893419,29,1,0,0.2306666666666667,Low
CUST-0716,659,157.35820703383382,8,0,0,0.4348666666666667,Medium
CUST-0717,399,132.36560818489747,27,2,0,0.2902,Low
CUST-0718,390,486.32176128529744,28,1,0,0.21533333333333332,Low
CUST-0719,333,365.3682486798934,13,4,0,0.6567333333333334,Medium
CUST-0720,407,270.4992474420172,22,1,0,0.31193333333333334,Low
CUST-0721,536,110.0240919301319,27,1,0,0.20279999999999998,Low
CUST-0722,384,277.9942126788547,19,4,0,0.5465333333333333,Medium
CUST-0723,267,459.6930359882131,21,4,0,0.5366,Medium
CUST-0724,529,491.7421438612221,20,4,0,0.5008666666666667,Medium
CUST-0725,671,419.0774536991891,1,1,1,0.6091333333333333,Medium
CUST-0726,720,192.49245384401027,16,0,0,0.28933333333333333,Low
CUST-0727,468,409.1980578455319,21,0,0,0.2564,Low
CUST-0728,818,464.6358327919252,11,2,0,0.47306666666666664,Medium
CUST-0729,354,417.2078533230477,26,2,0,0.31586666666666663,Low
CUST-0730,865,107.86019745709308,13,4,0,0.5503333333333333,Medium
CUST-0731,170,179.65558661529616,4,4,1,0.8393333333333334,High
CUST-0732,783,329.2722119021007,7,2,0,0.5467333333333333,Medium
CUST-0733,993,384.7683436657063,10,0,0,0.3347333333333334,Low
CUST-0734,418,303.9070165697101,22,3,1,0.42973333333333336,Medium
CUST-0735,700,380.6727002704445,17,4,0,0.5166666666666667,Medium
CUST-0736,806,407.5154140807579,11,0,0,0.35546666666666665,Low
CUST-0737,335,272.4767488824217,13,0,0,0.41633333333333333,Medium
CUST-0738,405,241.95675760808803,22,1,0,0.31233333333333335,Low
CUST-0739,463,106.94318563236496,25,0,0,0.1907333333333333,Low
CUST-0740,605,164.91598083089417,24,4,0,0.419,Medium
CUST-0741,489,459.34995440876935,13,0,0,0.38553333333333334,Low
CUST-0742,885,216.9033151119804,8,4,0,0.6296666666666667,Medium
CUST-0743,300,150.6148766190982,1,2,1,0.7433333333333333,High
CUST-0744,931,395.2295827658844,4,2,1,0.5671333333333334,Medium
CUST-0745,247,115.44897235684157,5,1,0,0.6272666666666666,Medium
CUST-0746,693,306.92311638522176,17,3,0,0.4580666666666667,Medium
CUST-0747,64,264.1040721637488,4,1,0,0.6805333333333333,Medium
CUST-0748,140,187.1054854795612,7,0,0,0.5553333333333333,Medium
CUST-0749,301,470.72160201682135,11,3,0,0.6364666666666666,Medium
CUST-0750,519,495.6753137850432,0,4,1,0.8362,High
CUST-0751,240,193.30656475464465,25,3,0,0.41533333333333333,Medium
CUST-0752,478,388.3349920889569,29,1,0,0.18106666666666665,Low
CUST-0753,950,278.7786637272767,7,0,0,0.3933333333333333,Low
CUST-0754,804,428.8453151881434,4,3,1,0.6525333333333333,Medium
CUST-0755,272,127.19552309832508,14,2,0,0.5322666666666667,Medium
CUST-0756,365,376.0104919175092,28,3,1,0.3403333333333333,Low
CUST-0757,846,202.4599230811073,13,2,0,0.4341333333333333,Medium
CUST-0758,542,376.1822796336396,29,0,0,0.10826666666666666,Low
CUST-0759,314,341.98484477313934,4,4,1,0.8105333333333333,High
CUST-0760,605,263.5229832517026,21,3,0,0.40900000000000003,Medium
CUST-0761,680,80.25987018700565,19,0,0,0.24733333333333335,Low
CUST-0762,937,460.6994493104999,21,0,0,0.16260000000000002,Low
CUST-0763,549,407.4617767292512,2,2,1,0.6768666666666667,Medium
CUST-0764,968,102.53240707953763,24,3,0,0.2864,Low
CUST-0765,837,339.3275085632922,5,3,0,0.6292666666666666,Medium
CUST-0766,914,429.035395552034,14,3,0,0.46386666666666665,Medium
CUST-0767,943,467.3871675717899,4,4,1,0.6847333333333333,Medium
CUST-0768,243,228.2002384056024,24,0,0,0.25139999999999996,Low
CUST-0769,552,232.8803861373301,16,3,0,0.5029333333333333,Medium
CUST-0770,360,458.1745111185873,5,0,0,0.5446666666666666,Medium
CUST-0771,892,239.1057258562776,18,3,0,0.4016,Medium
CUST-0772,881,84.80525080357785,7,4,0,0.6471333333333333,Medium
CUST-0773,948,357.3604337976323,8,3,0,0.5570666666666666,Medium
CUST-0774,529,285.0869895102289,25,0,0,0.17753333333333332,Low
CUST-0775,784,145.58892890215174,25,1,0,0.1865333333333333,Low
CUST-0776,916,227.58861503623825,10,3,0,0.5301333333333335,Medium
CUST-0777,215,305.887103019855,4,1,1,0.6503333333333334,Medium
CUST-0778,669,476.4652177147368,6,2,0,0.5862,Medium
CUST-0779,529,474.3464789674604,14,2,0,0.48086666666666666,Medium
CUST-0780,314,486.4480801870212,6,0,0,0.5372,Medium
CUST-0781,740,128.15230365745637,23,1,0,0.22866666666666663,Low
CUST-0782,284,425.7447701212787,13,2,0,0.5465333333333333,Medium
CUST-0783,380,142.69910447176522,23,2,0,0.36066666666666664,Low
CUST-0784,686,173.74413096521585,25,3,0,0.3261333333333333,Low
CUST-0785,430,211.65769922914248,29,2,0,0.2506666666666667,Low
CUST-0786,463,455.5895322650842,5,2,0,0.6440666666666666,Medium
CUST-0787,849,81.77354708426876,4,1,1,0.5235333333333334,Medium
CUST-0788,793,229.7444749365221,14,4,1,0.5480666666666666,Medium
CUST-0789,821,120.99406118221192,6,3,0,0.6158000000000001,Medium
CUST-0790,653,295.5946253764389,23,0,0,0.18606666666666666,Low
CUST-0791,911,468.6977982149836,14,0,0,0.28446666666666665,Low
CUST-0792,149,428.4849994829033,19,1,0,0.41353333333333336,Medium
CUST-0793,728,168.91366553295094,26,1,0,0.18106666666666665,Low
CUST-0794,822,488.5784262278054,25,3,0,0.29893333333333333,Low
CUST-0795,399,211.9435167740939,14,0,0,0.3868666666666667,Low
CUST-0796,484,89.12010494783871,21,4,0,0.4932,Medium
CUST-0797,817,140.07927550235698,29,1,0,0.11326666666666668,Low
CUST-0798,259,67.32354371881844,14,1,0,0.47486666666666666,Medium
CUST-0799,493,287.2594087496725,15,2,0,0.4714,Medium
CUST-0800,270,297.4262480833639,21,2,0,0.41600000000000004,Medium
CUST-0801,122,318.2540768223348,4,1,1,0.6689333333333334,Medium
CUST-0802,651,386.2067208466533,26,4,0,0.3764666666666666,Low
CUST-0803,281,263.6171418002272,29,3,0,0.3404666666666667,Low
CUST-0804,950,153.41630945882832,8,3,0,0.5566666666666666,Medium
CUST-0805,344,64.0094564508756,29,0,0,0.14786666666666667,Low
CUST-0806,841,117.906971731171,20,0,0,0.19846666666666668,Low
